ACANTHACEAE#THOMANDERSIA LAURIFOLIA#CYANIDIN
THEACEAE#CAMELLIA JAPONICA_CV.HINOMARU#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.HONGBAIGONG#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.IWANE-SHIBORI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KANSAI-KOKURYU#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KANYOTAI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KARIGINU#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KAYOI-DORI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KIKU-SARASA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KIKU-TOJI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KIKUZUKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KINGYOBA-TSUBAKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KO-ARAJISHI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KON-WABISUKE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KRAMER'S#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KUJAKU-TSUBAKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KUMAGAI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KUMASAKA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KURO-TSUBAKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.KYO-NISHIKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.LADY#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.LINDSAY#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.MASAYOSHI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.MATSUKASA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.MIKENJAKU#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.MON-JUSU#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.MOSHIO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.MURA-MUSUME#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.NANBAN-KO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.NINA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.NINNA-JI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.NISHIKI-GASANE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.OIMATSU#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.ONIJI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.PINK#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.ROSE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.SAZANAMI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.SHEBOSHUSHI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.SHICHIHENGE-TSUBAKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.SHIKON-TSUBAKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.SHIN-TSUKASA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.SHISANTAIBAO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.SHOJHO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.SHOKKO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.SHUN-SHOKKO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.SHUSU-GASANE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.TIFFANY#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.TSURIKAGARI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.UMEGAKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.UNRYU-TSUBAKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.VICTOR#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.YAE-HIME#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.YAMATO-NISHIKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.YOSHI-TSUKASA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.YURI-TSUBAKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_CV.ZOUGONGSHENG#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA#CYANIDIN-3-MONOGLUCOSIDE#CYANIDIN-3-O-GALACTOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.1#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.2#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.3#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.AIAI-GASA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.FUKURIN-IKKYUJAPAN(CULT)#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.HANA-KANZASHIJAPAN(CULT)#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.HOSHI-GURUMAJAPAN(CULT)#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.HOSHI-HIME#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.IWAI-NO-SAKAZUKIJAPAN(CULT)#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.KASUGA-YAMAJAPAN(CULT)#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.KOMATSU-HIMEJAPAN(CULT)#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.NIIGATA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.OTOME-TSUBAKIJAPAN(CULT)#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.RYUGU#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.SENDAI-AKATSUBAKIJAPAN(CULT)#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.SENDAI-USUBENIJAPAN(CULT)#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.SHIBORI-CHOJIJAPAN(CULT)#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.SHIMA-CHIDORIJAPAN(CULT)#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.TACHIYAMA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA JAPONICA_SSP.RUSTICANA_CV.YUKI-KOMACHIJAPAN(CULT)#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA POLYODONTA#CYANIDIN-3-O-GALACTOSIDE
THEACEAE#CAMELLIA RETICULATA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.ARCH#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.BUDDAH#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.BUTTERFLY#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.CAPTAIN#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.CHANG'S#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.CHRYSANTHEMUM#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.CONFUCIUS#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.CORNELIAN#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.CRIMSON#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.EARLY#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.EDEN#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.ELLIE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.EMILY#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.JANET#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.KOHINOR#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.LILA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.LION#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.MING'S#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.MOUTANCHA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.MOVCHANG#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.NOBLE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.PAGODA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.RED#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.RETICULATA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.SHOT#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.TOM#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.WILD#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_CV.WILLIAM#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA RETICULATA_X_JAPONICA_CV.DESCANSO_MI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SALUENENSIS#CYANIDIN-3-MONOGLUCOSIDE#PROCYANIDIN B-2#PROCYANIDIN B-2 3'-O-GALLATE#PROCYANIDIN C-1
THEACEAE#CAMELLIA SASANQUA#CYANIDIN-3-MONOGLUCOSIDE#CYANIDIN-3-O-GALACTOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.1#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.11#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.12#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.2#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.3#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.4#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.5#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.6#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.7#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.8#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.9#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.ASAHI-NO-UMI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.BENI-TSUKASA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.CHANSONETTE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.DAZZLER#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.EIKYU-SHIBORI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.FUKU-WARAI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.GOSHO-GURUMA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.HARUSAME-NISHIKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.HI-NO-KOROMO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.HI-NO-TSUKASA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.HIKARU-GENJI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.HIRAN#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.HITORI-SHIZUKA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.HOREI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.IRIHI-NO-UMI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.IRO-MO-KA-MO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.KO-OTOME#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.MEIGETSU#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.MIKUNI-KO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.MIYAKO-NO-HARU#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.MOMOYAMA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.NEGISHI-KO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.OMI-GOROMO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.ROSY#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.SAIKAI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.SAOTOME#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.SEKIYO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.SHICHIFUKUJIN#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.SHOWA-NISHIKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.TENNYO-NO-KAORI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.WAGOJIN#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SASANQUA_CV.WAKAKAEDE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA SEMISERRATA#CYANIDIN-3-O-GALACTOSIDE
THEACEAE#CAMELLIA SINENSIS#PROCYANIDIN B-2#PROCYANIDIN B-2 3'-O-GALLATE#PROCYANIDIN B-2 3-3'-DI-O-GALLATE#PROCYANIDIN B-3#PROCYANIDIN B-3 3-O-GALLATE#PROCYANIDIN B-4#PROCYANIDIN B-4 3'-O-GALLATE#PROCYANIDIN B-5 3-3'-DI-O-GALLATE#PROCYANIDIN C-1
THEACEAE#CAMELLIA SINENSIS_VAR.ASSAMICA#PROCYANIDIN B-2#PROCYANIDIN B-3#PROCYANIDIN B-4#PROCYANIDIN C-1
THEACEAE#CAMELLIA SOMEMSIS#CYANIDIN
THEACEAE#CAMELLIA VERNALIS#CYANIDIN-3-O-GALACTOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.1#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.ASAHI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.BENI-SUZUME#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.BOKYO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.EGAO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.EGAO-KURENAI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.GAISEN#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.HISADOMI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.HOSHI-HIME#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.HOSHI-HIRYU#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.KAMAKURA-SHIBORI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.KARA-GOROMO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.KHOREI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.KOKINRAN#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.KOTOHIRA-BENI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.OMI-GOROMO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.RYUKO#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.SAHO-HIME#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.SANDANKA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.SAYO-HIME#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.SHOKKO-NISHIKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA VERNALIS_CV.YUGEN#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA WABISKE_CV.BENI-WABISKE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA WABISKE_CV.HINA-WABISKI#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA WABISKE_CV.KANZAKI-AKAWABISUKE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA WABISKE_CV.KOCHO-WABISKE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA WABISKE_CV.SHIBENASHI-WABISUKE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA WABISKE_CV.SHOWA-WABISKE#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA WABISKE_CV.SUKIYA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#CAMELLIA WABISKE_CV.TARO-KAJA#CYANIDIN-3-MONOGLUCOSIDE
THEACEAE#EURYA JAPONICA#CYANIDIN-3-O-[6''-O-(4''-O-ACETYL-ALPHA-L-RHAMNOSYL)]-BETA-D-GLUCOSIDE
THEACEAE#VISNEA MOCANERA#CYANIDIN-3-O-GALACTOSIDE
THELIGONACEAE#THELIGONUM CYNOCRAMBE#ANTHOCYANIDIN MONOGLUCOSIDE
THYMELAEACEAE#DICRANOLEPIS SPECIES#CYANIDIN
TILIACEAE#GREWIA CORIACEA#CYANIDIN
TILIACEAE#GREWIA ROTHII#LEUCOANTHOCYANIDIN A#LEUCOANTHOCYANIDIN B
TILIACEAE#GREWIA TOMENTOSA#LEUCOCYANIDIN
TILIACEAE#TILIA CORDIFOLIA#CYANIDIN
TILIACEAE#TRIUMFETTA ZECHIANA#CYANIDIN GLUCOSIDE
TRAPACEAE#TRAPA SPECIES#CYANIDIN
ULMACEAE#CELTIS AFRICANA#CYANIDIN
ULMACEAE#CELTIS DURANDII#CYANIDIN
ULMACEAE#CHAETACME ARISTATA#CYANIDIN
ULMACEAE#ULMUS CAMPESTRIS#LEUCOCYANIDIN
ULMACEAE#ULMUS DAVIDIANA_VAR.#PROANTHOCYANIDIN A-1
ULMACEAE#ULMUS LAEVIS#LEUCOCYANIDIN
ULMACEAE#ULMUS MACROCARPA#PROCYANIDIN B-1
ULMACEAE#ULMUS MONTANA#LEUCOCYANIDIN
VERBENACEAE#CALLICARPA BODINIERI#CYANIDIN
VERBENACEAE#CALLICARPA PURPUREA#CYANIDIN
VERBENACEAE#CLERODENDRUM SPLENDENS#CYANIDIN GLUCOSIDE
VERBENACEAE#VERBENA HYBRIDA#CYANIDIN,3-5-DI-O-(6-O-ACETYL-BETA-D-GLUCOPYRANOSIDE)
VERBENACEAE#VERBENA HYBRIDA_CV.SANGRIA#CYANIDIN-3-(6-MALONYL-GLUCOSIDE)
VITACEAE#CISSUS HASTATA#CYANIDIN
VITACEAE#CISSUS PRODUCTA#CYANIDIN
VITACEAE#CISSUS REPENS#CYANIDIN
VITACEAE#CISSUS SICYOIDES#CYANIDIN#CYANIDIN-3-O-ARABINOSIDE#CYANIDIN-3-RHAMNOSYL-ARABINOSIDE
VITACEAE#NOTHOCISSUS SPICIGERA#CYANIDIN
VITACEAE#VITIS AMURENSIS#PROCYANIDIN B-5 3'-O-GALLATE
VITACEAE#VITIS ROTUNDIFOLIA#CYANIDIN-3-(6-O-PARA-COUMAROYL-GLUCOSIDE)#CYANIDIN-3-(6-O-PARA-COUMAROYL-GLUCOSIDE)-5-GLUCOSIDE#CYANIDIN-3-5-DI-O-BETA-D-GLUCOSIDE#CYANIDIN-3-5-DIGLUCOSIDE
VITACEAE#VITIS SPECIES#CYANIDIN-3-BETA-GLUCOPYRANOSIDE
VITACEAE#VITIS VINIFERA#3-3'-DI-O-GALLATE#3-O-GALLATE#CYANIDIN#CYANIDIN B-2,PRO: 3'-O-GALLATE#CYANIDIN-3-ACETYL-GLUCOSIDE#CYANIDIN-3-COYUMAROYL-GLUCOSIDE#CYANIDIN-3-O-(6-O-PARA-COUMAROYL)-GLUCOSIDE#CYANIDIN-3-O-ACETYL-GLUCOSIDE#OLIGOPROCYANIDINS#PROANTHOCYANIDIN 1#PROANTHOCYANIDIN 2#PROANTHOCYANIDIN B-1#PROANTHOCYANIDIN B-1 3-O-GALLATE#PROANTHOCYANIDIN B-2#PROANTHOCYANIDIN B-2 3'-O-GALLATE#PROANTHOCYANIDIN B-2 3-3'-O-GALLATE#PROANTHOCYANIDIN B-3#PROANTHOCYANIDIN B-4#PROANTHOCYANIDIN C-1#PROANTHOCYANIDIN CS-2#PROANTHOCYANIDIN POLYMER#PROANTHOCYANIDINS#PROCYANIDIN B-1#PROCYANIDIN B-1 3-O-GALLATE#PROCYANIDIN B-2#PROCYANIDIN B-2 3''-GALLATE#PROCYANIDIN B-2 3'-O-GALLATE#PROCYANIDIN B-2 3-O-GALLATE#PROCYANIDIN B-2 DIGALLATE#PROCYANIDIN B-2 MONOGALLATE#PROCYANIDIN B-3#PROCYANIDIN B-4#PROCYANIDIN B-4 3'-GALLATE#PROCYANIDIN B-4 MONOGALLATE#PROCYANIDIN B-5#PROCYANIDIN B-5-3'-GALLATE#PROCYANIDIN B-6#PROCYANIDIN B-6 GALLATE#PROCYANIDIN B-7#PROCYANIDIN B-8#PROCYANIDIN C-1#PROCYANIDIN C-2#PROCYANIDIN G#PROCYANIDIN T-2#VITIS PROANTHOCYANIDIN TRIMER 1#VITIS PROANTHOCYANIDIN TRIMER 2
VITACEAE#VITIS VINIFERA_CV.#PROCYANIDIN B-1#PROCYANIDIN B-2#PROCYANIDIN B-2 3-O-GALLATE#PROCYANIDIN B-3#PROCYANIDIN B-5
VITACEAE#VITIS VINIFERA_CV.CABERNET#PROANTHOCYANIDINS
VITACEAE#VITIS VINIFERA_CV.CENCIBEL#CYANIDIN#CYANIDIN-3-O-GALACTOSIDE
VITACEAE#VITIS VINIFERA_CV.CHARDONNAY#PROCYANIDIN B-1#PROCYANIDIN B-3#PROCYANIDIN B-4#PROCYANIDIN C-1
VITACEAE#VITIS VINIFERA_CV.CONCORD#CYANIDIN-3-5-DIGLUCOSIDE
VITACEAE#VITIS VINIFERA_CV.FERNAO#PROCYANIDIN B-1#PROCYANIDIN B-1 3-O-GALLATE#PROCYANIDIN B-2#PROCYANIDIN B-2 3-O-GALLATE#PROCYANIDIN B-3#PROCYANIDIN B-5#PROCYANIDIN C-1#PROCYANIDIN T-2
VITACEAE#VITIS VINIFERA_CV.GAMAY#CYANIDIN#CYANIDIN-3-PARA-COUMARYL-GLUCOSIDE
VITACEAE#VITIS VINIFERA_CV.NIAGRA#PROCYANIDIN B-2#PROCYANIDIN B-3
VITACEAE#VITIS VINIFERA_CV.PARELLADA#VITIS PROANTHOCYANIDIN POLYMER
VITACEAE#VITIS VINIFERA_CV.RELIANCE#CYANIDIN-3-5-DIGLUCOSIDE
